CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
13792.0,67,2,195.55,3,2,1,321,Others
13798.0,2,57,37153.85,5,5,5,555,Loyal
13799.0,117,2,688.86,2,2,3,223,At Risk
13800.0,310,1,558.32,1,1,3,113,At Risk
13801.0,67,1,324.8,3,1,2,312,Others
13802.0,139,3,4599.42,2,3,5,235,Others
13803.0,256,1,277.07,1,1,2,112,At Risk
13804.0,31,7,2588.39,4,5,5,455,Loyal
13805.0,53,2,924.6,3,2,3,323,Others
13806.0,64,1,256.38,3,1,2,312,Others
13807.0,368,1,112.6,1,1,1,111,At Risk
13808.0,6,5,1747.66,5,4,4,544,Loyal
13809.0,306,1,155.05,1,1,1,111,At Risk
13810.0,29,3,1499.01,4,3,4,434,Others
13811.0,184,3,814.5,1,3,3,133,Others
13812.0,43,3,539.0,3,3,3,333,Others
13813.0,40,4,1366.8600000000001,3,4,4,344,Others
13814.0,93,2,1579.12,2,2,4,224,At Risk
13815.0,23,4,4027.36,4,4,5,445,Loyal
13816.0,24,2,571.6700000000001,4,2,3,423,Others
13817.0,30,2,382.98,4,2,2,422,Others
13819.0,302,3,1140.35,1,3,4,134,Others
13821.0,145,2,385.64,2,2,2,222,At Risk
13822.0,6,2,632.0,5,2,3,523,Others
13823.0,19,2,957.66,4,2,4,424,Others
13824.0,33,5,1698.94,4,4,4,444,Loyal
13826.0,177,1,189.5,2,1,1,211,At Risk
13827.0,58,3,409.8,3,3,2,332,Others
13828.0,23,1,209.49,4,1,1,411,Others
13831.0,17,6,2198.45,4,5,5,455,Loyal
13832.0,20,1,52.199999999999996,4,1,1,411,Others
13833.0,160,1,383.85,2,1,2,212,At Risk
13835.0,26,4,834.57,4,4,3,443,Loyal
13837.0,212,2,266.59000000000003,1,2,2,122,At Risk
13838.0,6,4,674.82,5,4,3,543,Loyal
13841.0,253,1,85.0,1,1,1,111,At Risk
13842.0,59,9,3385.62,3,5,5,355,Others
13844.0,12,1,361.62,5,1,2,512,Others
13845.0,65,1,312.98,3,1,2,312,Others
13846.0,25,3,865.0600000000001,4,3,3,433,Others
13848.0,93,3,1255.0,2,3,4,234,Others
13849.0,52,2,1537.95,3,2,4,324,Others
13850.0,130,1,1595.48,2,1,4,214,At Risk
13851.0,96,3,2651.46,2,3,5,235,Others
13853.0,58,1,1090.14,3,1,4,314,Others
13854.0,9,25,8109.5199999999995,5,5,5,555,Loyal
13856.0,169,3,388.5,2,3,2,232,Others
13858.0,58,1,216.17,3,1,1,311,Others
13859.0,327,1,201.16,1,1,1,111,At Risk
13860.0,2,5,1245.9,5,4,4,544,Loyal
13862.0,19,8,2209.36,4,5,5,455,Loyal
13863.0,248,1,305.78,1,1,2,112,At Risk
13865.0,59,4,501.56,3,4,3,343,Others
13866.0,75,1,145.67000000000002,2,1,1,211,At Risk
13867.0,32,3,1005.09,4,3,4,434,Others
13868.0,8,2,3192.54,5,2,5,525,Champions
13869.0,124,4,3083.65,2,4,5,245,Others
13870.0,3,8,2770.94,5,5,5,555,Loyal
13871.0,23,13,6403.25,4,5,5,455,Loyal
13873.0,120,3,389.6,2,3,2,232,Others
13874.0,359,1,540.45,1,1,3,113,At Risk
13875.0,54,5,1786.79,3,4,4,344,Others
13876.0,64,1,122.7,3,1,1,311,Others
13877.0,87,1,117.24,2,1,1,211,At Risk
13878.0,55,1,1271.57,3,1,4,314,Others
13880.0,22,13,3219.77,4,5,5,455,Loyal
13881.0,4,20,17159.52,5,5,5,555,Loyal
13882.0,3,5,1191.13,5,4,4,544,Loyal
13883.0,11,5,2674.48,5,4,5,545,Loyal
13884.0,8,5,787.6,5,4,3,543,Loyal
13885.0,190,2,506.8,1,2,3,123,At Risk
13886.0,72,1,243.56,3,1,1,311,Others
13887.0,205,1,349.55,1,1,2,112,At Risk
13888.0,120,2,595.67,2,2,3,223,At Risk
13889.0,93,1,416.90000000000003,2,1,2,212,At Risk
13890.0,2,10,1883.8100000000002,5,5,4,554,Loyal
13892.0,27,4,632.97,4,4,3,443,Loyal
13893.0,298,1,821.1,1,1,3,113,At Risk
13894.0,24,3,564.62,4,3,3,433,Others
13895.0,29,4,2593.07,4,4,5,445,Loyal
13897.0,51,1,311.16,3,1,2,312,Others
13898.0,326,1,155.93,1,1,1,111,At Risk
13899.0,17,2,388.52,4,2,2,422,Others
13900.0,184,3,740.95,1,3,3,133,Others
13901.0,73,5,2867.2,2,4,5,245,Others
13904.0,38,2,332.64,3,2,2,322,Others
13908.0,80,4,2369.55,2,4,5,245,Others
13911.0,58,9,2580.91,3,5,5,355,Others
13914.0,12,2,626.45,5,2,3,523,Others
13917.0,50,2,272.04,3,2,2,322,Others
13918.0,50,2,1212.8400000000001,3,2,4,324,Others
13919.0,60,2,384.81,3,2,2,322,Others
13922.0,352,1,172.25,1,1,1,111,At Risk
13923.0,54,1,351.13,3,1,2,312,Others
13924.0,2,6,1838.8500000000001,5,5,4,554,Loyal
13925.0,93,4,678.25,2,4,3,243,Others
13926.0,24,1,223.85000000000002,4,1,1,411,Others
13927.0,75,1,348.99,2,1,2,212,At Risk
13928.0,11,4,464.57,5,4,2,542,Loyal
13929.0,170,2,842.65,2,2,3,223,At Risk
13930.0,58,2,337.34,3,2,2,322,Others
13931.0,96,2,1237.53,2,2,4,224,At Risk
13932.0,295,1,307.4,1,1,2,112,At Risk
13933.0,110,2,608.7900000000001,2,2,3,223,At Risk
13934.0,264,1,922.1,1,1,3,113,At Risk
13936.0,180,1,376.58,2,1,2,212,At Risk
13937.0,170,1,158.85,2,1,1,211,At Risk
13938.0,36,1,71.66,3,1,1,311,Others
13939.0,24,3,568.55,4,3,3,433,Others
13940.0,18,4,839.14,4,4,3,443,Loyal
13941.0,22,5,5112.96,4,4,5,445,Loyal
13946.0,80,3,561.5699999999999,2,3,3,233,Others
13947.0,66,1,90.6,3,1,1,311,Others
13948.0,361,1,102.0,1,1,1,111,At Risk
13949.0,3,6,2427.32,5,5,5,555,Loyal
13950.0,12,4,745.06,5,4,3,543,Loyal
13951.0,177,3,674.45,2,3,3,233,Others
13952.0,218,2,3251.071,1,2,5,125,At Risk
13953.0,8,7,3515.68,5,5,5,555,Loyal
13954.0,2,2,439.92,5,3,2,532,Others
13955.0,155,2,322.96,2,3,2,232,Others
13956.0,6,5,1019.27,5,4,4,544,Loyal
13959.0,80,3,594.04,2,3,3,233,Others
13960.0,22,2,230.22,4,3,1,431,Others
13962.0,22,2,169.55,4,3,1,431,Others
13963.0,309,4,664.54,1,4,3,143,Others
13967.0,146,1,80.7,2,1,1,211,At Risk
13969.0,8,18,9024.17,5,5,5,555,Loyal
13971.0,19,8,2758.26,4,5,5,455,Loyal
13972.0,71,2,190.25,3,3,1,331,Others
13973.0,288,1,264.7,1,1,2,112,At Risk
13974.0,50,1,413.59000000000003,3,1,2,312,Others
13975.0,32,6,2461.2400000000002,4,5,5,455,Loyal
13976.0,207,1,357.98,1,1,2,112,At Risk
13978.0,15,2,196.79000000000002,4,3,1,431,Others
13979.0,74,1,869.87,2,1,3,213,At Risk
13980.0,61,1,200.14,3,1,1,311,Others
13982.0,40,4,1871.81,3,4,4,344,Others
13983.0,30,12,2603.43,4,5,5,455,Loyal
13984.0,27,5,920.51,4,4,3,443,Loyal
13985.0,5,15,7060.13,5,5,5,555,Loyal
13986.0,18,1,320.46,4,1,2,412,Others
13988.0,20,6,4147.96,4,5,5,455,Loyal
13989.0,66,2,1266.08,3,3,4,334,Others
13990.0,214,1,311.3,1,1,2,112,At Risk
13991.0,13,6,852.88,5,5,3,553,Loyal
13992.0,31,1,76.8,4,1,1,411,Others
13993.0,43,9,3466.36,3,5,5,355,Others
13994.0,4,6,2274.14,5,5,5,555,Loyal
13995.0,16,5,1393.69,4,4,4,444,Loyal
13999.0,11,12,3901.81,5,5,5,555,Loyal
14000.0,212,1,635.66,1,1,3,113,At Risk
14001.0,46,3,2043.0800000000002,3,3,4,334,Others
14002.0,135,2,529.73,2,3,3,233,Others
14004.0,44,7,4582.64,3,5,5,355,Others
14005.0,10,5,2874.72,5,4,5,545,Loyal
14006.0,116,3,962.19,2,3,4,234,Others
14009.0,199,2,695.61,1,3,3,133,Others
14012.0,278,1,328.8,1,1,2,112,At Risk
14013.0,111,3,473.02,2,3,2,232,Others
14014.0,78,1,505.18,2,1,3,213,At Risk
14015.0,53,1,917.34,3,1,3,313,Others
14016.0,162,4,4341.21,2,4,5,245,Others
14019.0,47,3,1421.61,3,3,4,334,Others
14020.0,17,2,642.8,4,3,3,433,Others
14021.0,156,3,631.9,2,3,3,233,Others
14022.0,226,1,440.0,1,1,2,112,At Risk
14023.0,8,2,584.07,5,3,3,533,Others
14024.0,122,2,327.7,2,3,2,232,Others
14027.0,61,1,104.82,3,1,1,311,Others
14029.0,64,2,467.66,3,3,2,332,Others
14030.0,19,8,2358.84,4,5,5,455,Loyal
14031.0,8,19,17286.86,5,5,5,555,Loyal
14032.0,3,11,2975.59,5,5,5,555,Loyal
14034.0,23,3,648.89,4,3,3,433,Others
14035.0,29,5,1428.02,4,4,4,444,Loyal
14036.0,285,1,626.65,1,1,3,113,At Risk
14037.0,177,2,147.20000000000002,2,3,1,231,Others
14038.0,79,3,1560.38,2,3,4,234,Others
14039.0,34,1,152.2,3,1,1,311,Others
14040.0,41,12,3560.32,3,5,5,355,Others
14041.0,267,1,141.41,1,1,1,111,At Risk
14044.0,27,4,646.42,4,4,3,443,Loyal
14045.0,110,4,1659.75,2,4,4,244,Others
14046.0,285,1,154.99,1,1,1,111,At Risk
14047.0,9,5,1308.6100000000001,5,4,4,544,Loyal
14048.0,306,1,409.93,1,1,2,112,At Risk
14049.0,17,4,5578.72,4,4,5,445,Loyal
14050.0,32,2,746.36,4,3,3,433,Others
14051.0,1,23,15610.390000000001,5,5,5,555,Loyal
14052.0,20,1,225.36,4,1,1,411,Others
14053.0,125,2,260.25,2,3,2,232,Others
14054.0,66,1,92.46,3,1,1,311,Others
14055.0,107,1,725.6400000000001,2,1,3,213,At Risk
14056.0,2,23,8152.71,5,5,5,555,Loyal
14057.0,24,17,6211.66,4,5,5,455,Loyal
14059.0,267,1,183.6,1,1,1,111,At Risk
14060.0,5,19,6140.42,5,5,5,555,Loyal
14062.0,10,12,10464.85,5,5,5,555,Loyal
14064.0,30,5,1334.34,4,4,4,444,Loyal
14066.0,267,1,152.55,1,1,1,111,At Risk
14067.0,64,2,374.7,3,3,2,332,Others
14068.0,321,1,265.85,1,1,2,112,At Risk
14071.0,4,8,1437.57,5,5,4,554,Loyal
14073.0,33,1,151.04,4,1,1,411,Others
14075.0,5,3,942.26,5,3,4,534,Champions
14076.0,130,1,118.67,2,1,1,211,At Risk
14077.0,41,5,499.41999999999996,3,4,3,343,Others
14078.0,102,6,1049.37,2,5,4,254,Others
14079.0,125,1,375.1,2,1,2,212,At Risk
14080.0,33,1,45.599999999999994,4,1,1,411,Others
14081.0,303,2,921.62,1,3,3,133,Others
14082.0,365,1,182.25,1,1,1,111,At Risk
14083.0,5,9,1002.9,5,5,4,554,Loyal
14085.0,3,18,4421.29,5,5,5,555,Loyal
14087.0,3,1,191.47,5,1,1,511,Others
14088.0,11,13,50491.81,5,5,5,555,Loyal
14089.0,57,1,158.75,3,1,1,311,Others
14090.0,325,1,76.32000000000001,1,1,1,111,At Risk
14092.0,8,14,4076.91,5,5,5,555,Loyal
14093.0,13,1,433.86,5,1,2,512,Others
14096.0,5,17,65164.79,5,5,5,555,Loyal
14098.0,37,1,147.35,3,1,1,311,Others
14099.0,17,11,3104.17,4,5,5,455,Loyal
14100.0,138,1,191.95000000000002,2,1,1,211,At Risk
14101.0,74,6,5976.79,2,5,5,255,Others
14102.0,6,5,1105.8799999999999,5,4,4,544,Loyal
14104.0,155,2,216.20999999999998,2,3,1,231,Others
14105.0,240,1,1266.23,1,1,4,114,At Risk
14107.0,52,7,2703.23,3,5,5,355,Others
14108.0,31,2,597.91,4,3,3,433,Others
14109.0,73,1,144.2,2,1,1,211,At Risk
14110.0,4,12,5683.15,5,5,5,555,Loyal
14111.0,15,4,692.85,4,4,3,443,Loyal
14112.0,23,7,2915.15,4,5,5,455,Loyal
14113.0,4,4,1840.42,5,4,4,544,Loyal
14114.0,274,2,386.53,1,3,2,132,Others
14116.0,20,5,1382.74,4,4,4,444,Loyal
14117.0,144,1,90.0,2,1,1,211,At Risk
14121.0,4,4,2780.15,5,4,5,545,Loyal
14124.0,85,1,419.58000000000004,2,1,2,212,At Risk
14125.0,11,3,2720.63,5,3,5,535,Champions
14126.0,8,3,706.1300000000001,5,3,3,533,Others
14127.0,123,3,709.71,2,3,3,233,Others
14128.0,61,2,637.5,3,3,3,333,Others
14129.0,2,5,1123.8600000000001,5,4,4,544,Loyal
14130.0,320,1,480.91,1,1,2,112,At Risk
14132.0,3,11,3586.0299999999997,5,5,5,555,Loyal
14133.0,130,3,605.64,2,3,3,233,Others
14135.0,2,15,4690.31,5,5,5,555,Loyal
14138.0,2,2,965.8800000000001,5,3,4,534,Champions
14139.0,47,1,415.82,3,1,2,312,Others
14140.0,4,2,935.05,5,3,4,534,Champions
14141.0,3,4,915.13,5,4,3,543,Loyal
14142.0,374,1,311.81,1,1,2,112,At Risk
14143.0,134,1,115.8,2,1,1,211,At Risk
14145.0,47,4,3742.2,3,4,5,345,Others
14146.0,9,5,4191.0,5,4,5,545,Loyal
14147.0,79,2,483.4,2,3,2,232,Others
14148.0,234,1,157.2,1,1,1,111,At Risk
14149.0,221,1,446.62,1,1,2,112,At Risk
14150.0,36,2,658.64,3,3,3,333,Others
14152.0,76,2,621.29,2,3,3,233,Others
14154.0,240,2,1345.62,1,3,4,134,Others
14155.0,267,1,118.75,1,1,1,111,At Risk
14156.0,10,55,117210.08,5,5,5,555,Loyal
14157.0,20,2,424.89000000000004,4,3,2,432,Others
14158.0,41,1,507.66,3,1,3,313,Others
14159.0,20,11,4630.35,4,5,5,455,Loyal
14161.0,216,3,1097.6200000000001,1,3,4,134,Others
14162.0,174,2,289.36,2,3,2,232,Others
14163.0,88,4,2445.91,2,4,5,245,Others
14164.0,71,2,1631.77,3,3,4,334,Others
14165.0,276,1,120.44,1,1,1,111,At Risk
14167.0,40,4,562.59,3,4,3,343,Others
14171.0,99,1,363.79,2,1,2,212,At Risk
14173.0,11,4,450.84,5,4,2,542,Loyal
14174.0,34,1,134.46,3,1,1,311,Others
14175.0,60,3,3222.3,3,3,5,335,Others
14176.0,298,4,576.9000000000001,1,4,3,143,Others
14177.0,87,4,549.46,2,4,3,243,Others
14178.0,9,7,1600.26,5,5,4,554,Loyal
14179.0,41,2,701.57,3,3,3,333,Others
14180.0,11,25,4748.52,5,5,5,555,Loyal
14184.0,67,1,452.89,3,1,2,312,Others
14185.0,332,1,197.65,1,1,1,111,At Risk
14188.0,31,6,2054.36,4,5,4,454,Loyal
14189.0,3,15,4654.08,5,5,5,555,Loyal
14191.0,2,13,4684.76,5,5,5,555,Loyal
14193.0,68,2,853.39,3,3,3,333,Others
14194.0,5,21,11349.52,5,5,5,555,Loyal
14195.0,202,2,1012.0,1,3,4,134,Others
14196.0,107,1,335.52,2,1,2,212,At Risk
14198.0,19,4,701.4,4,4,3,443,Loyal
14199.0,219,1,185.39999999999998,1,1,1,111,At Risk
14201.0,61,7,747.44,3,5,3,353,Others
14204.0,3,1,150.61,5,1,1,511,Others
14205.0,17,2,466.7,4,3,2,432,Others
14206.0,240,1,328.15999999999997,1,1,2,112,At Risk
14208.0,95,1,151.74,2,1,1,211,At Risk
14209.0,11,6,2073.43,5,5,5,555,Loyal
14210.0,106,6,1905.8400000000001,2,5,4,254,Others
14211.0,54,9,2241.1,3,5,5,355,Others
14212.0,90,1,1070.48,2,1,4,214,At Risk
14214.0,31,5,1004.38,4,4,4,444,Loyal
14215.0,12,6,1789.72,5,5,4,554,Loyal
14216.0,4,4,1839.3,5,4,4,544,Loyal
14217.0,2,17,2004.98,5,5,4,554,Loyal
14218.0,43,1,169.48000000000002,3,1,1,311,Others
14219.0,5,1,89.94,5,1,1,511,Others
14220.0,248,2,632.4,1,3,3,133,Others
14221.0,43,9,3432.8,3,5,5,355,Others
14222.0,178,1,683.17,2,1,3,213,At Risk
14223.0,93,3,991.13,2,3,4,234,Others
14224.0,111,4,1009.73,2,4,4,244,Others
14226.0,29,5,2214.79,4,4,5,445,Loyal
14227.0,27,10,3350.96,4,5,5,455,Loyal
14229.0,52,3,1547.2,3,3,4,334,Others
14231.0,184,3,925.71,1,3,3,133,Others
14232.0,43,5,2048.07,3,4,4,344,Others
14233.0,50,4,1462.72,3,4,4,344,Others
14234.0,23,4,754.12,4,4,3,443,Loyal
14235.0,76,5,3144.86,2,4,5,245,Others
14236.0,81,2,490.86,2,3,3,233,Others
14237.0,374,1,161.0,1,1,1,111,At Risk
14238.0,327,1,146.85,1,1,1,111,At Risk
14239.0,44,11,2380.85,3,5,5,355,Others
14240.0,31,2,890.34,4,3,3,433,Others
14241.0,184,1,213.70000000000002,1,1,1,111,At Risk
14242.0,235,2,280.55,1,3,2,132,Others
14243.0,9,10,2588.77,5,5,5,555,Loyal
14245.0,220,2,1693.45,1,3,4,134,Others
14246.0,111,3,1474.06,2,3,4,234,Others
14247.0,279,1,136.76999999999998,1,1,1,111,At Risk
14248.0,319,1,302.58,1,1,2,112,At Risk
14250.0,8,3,1904.05,5,3,4,534,Champions
14251.0,2,5,2879.7000000000003,5,4,5,545,Loyal
14256.0,261,2,969.0600000000001,1,3,4,134,Others
14257.0,65,5,3099.7200000000003,3,4,5,345,Others
14258.0,10,9,12669.98,5,5,5,555,Loyal
14259.0,142,1,120.0,2,1,1,211,At Risk
14261.0,51,2,1163.45,3,3,4,334,Others
14262.0,9,8,2618.23,5,5,5,555,Loyal
14264.0,155,2,333.97,2,3,2,232,Others
14265.0,110,2,530.18,2,3,3,233,Others
14267.0,163,3,1516.24,2,3,4,234,Others
14270.0,332,1,492.65000000000003,1,1,3,113,At Risk
14271.0,226,1,112.32,1,1,1,111,At Risk
14272.0,74,2,437.96,2,3,2,232,Others
14273.0,52,4,559.97,3,4,3,343,Others
14276.0,99,3,1119.74,2,3,4,234,Others
14277.0,16,3,4188.0,4,3,5,435,Others
14280.0,197,1,134.04,1,1,1,111,At Risk
14282.0,4,15,3701.44,5,5,5,555,Loyal
14284.0,31,2,595.25,4,3,3,433,Others
14285.0,22,4,1910.01,4,4,4,444,Loyal
14286.0,24,3,4628.75,4,3,5,435,Others
14287.0,9,3,176.63,5,3,1,531,Others
14288.0,214,1,426.6,1,1,2,112,At Risk
14289.0,9,6,911.26,5,5,3,553,Loyal
14290.0,12,5,2314.65,5,4,5,545,Loyal
14291.0,2,11,3883.25,5,5,5,555,Loyal
14292.0,8,9,4871.93,5,5,5,555,Loyal
14293.0,4,4,1046.56,5,4,4,544,Loyal
14295.0,41,1,166.20000000000002,3,1,1,311,Others
14297.0,18,4,1305.33,4,4,4,444,Loyal
14298.0,9,44,51527.3,5,5,5,555,Loyal
14299.0,9,9,3965.62,5,5,5,555,Loyal
14300.0,19,1,43.2,4,1,1,411,Others
14301.0,118,1,640.14,2,1,3,213,At Risk
14304.0,223,1,383.45,1,1,2,112,At Risk
14305.0,72,3,1858.96,3,3,4,334,Others
14306.0,52,2,2093.32,3,3,5,335,Others
14307.0,89,6,2995.72,2,5,5,255,Others
14309.0,9,9,2352.53,5,5,5,555,Loyal
14311.0,243,1,310.26,1,1,2,112,At Risk
14312.0,47,6,1611.59,3,5,4,354,Others
14314.0,107,1,120.0,2,1,1,211,At Risk
14315.0,45,6,2481.13,3,5,5,355,Others
14317.0,65,1,508.58000000000004,3,1,3,313,Others
14320.0,207,2,477.79,1,3,2,132,Others
14321.0,11,5,1530.75,5,4,4,544,Loyal
14323.0,115,2,605.0600000000001,2,3,3,233,Others
14326.0,243,1,183.85,1,1,1,111,At Risk
14327.0,164,1,311.65,2,1,2,212,At Risk
14329.0,18,7,4975.24,4,5,5,455,Loyal
14331.0,125,2,462.65999999999997,2,3,2,232,Others
14332.0,23,3,840.21,4,3,3,433,Others
14333.0,68,1,415.2,3,1,2,312,Others
14334.0,17,8,2552.21,4,5,5,455,Loyal
14335.0,17,2,454.86,4,3,2,432,Others
14336.0,17,4,1614.91,4,4,4,444,Loyal
14338.0,162,2,588.22,2,3,3,233,Others
14339.0,243,1,309.52,1,1,2,112,At Risk
14340.0,219,1,134.7,1,1,1,111,At Risk
14341.0,46,8,2166.98,3,5,5,355,Others
14342.0,22,4,668.5600000000001,4,4,3,443,Loyal
14344.0,128,8,889.9300000000001,2,5,3,253,Others
14345.0,39,1,108.97999999999999,3,1,1,311,Others
14346.0,121,2,1021.58,2,3,4,234,Others
14348.0,261,1,409.57,1,1,2,112,At Risk
14349.0,11,1,133.5,5,1,1,511,Others
14350.0,275,1,282.93,1,1,2,112,At Risk
14351.0,165,1,51.0,2,1,1,211,At Risk
14352.0,158,4,1078.96,2,4,4,244,Others
14353.0,216,1,90.6,1,1,1,111,At Risk
14354.0,6,2,163.62,5,3,1,531,Others
14355.0,366,1,174.4,1,1,1,111,At Risk
14356.0,80,2,701.23,2,3,3,233,Others
14357.0,44,1,225.12,3,1,1,311,Others
14359.0,20,3,912.18,4,3,3,433,Others
14360.0,32,4,2118.03,4,4,5,445,Loyal
14362.0,23,1,151.5,4,1,1,411,Others
14364.0,109,8,3717.35,2,5,5,255,Others
14367.0,9,16,9227.82,5,5,5,555,Loyal
14368.0,320,1,155.0,1,1,1,111,At Risk
14371.0,296,1,100.5,1,1,1,111,At Risk
14373.0,359,1,76.55,1,1,1,111,At Risk
14375.0,186,1,235.56,1,1,1,111,At Risk
14377.0,192,2,617.05,1,3,3,133,Others
14379.0,45,2,348.1,3,3,2,332,Others
14381.0,53,1,202.68,3,1,1,311,Others
14382.0,27,1,615.49,4,1,3,413,Others
14383.0,39,3,1247.69,3,3,4,334,Others
14385.0,10,3,202.11,5,3,1,531,Others
14386.0,297,1,142.4,1,1,1,111,At Risk
14387.0,33,3,1727.6,4,3,4,434,Others
14388.0,11,8,3212.84,5,5,5,555,Loyal
14389.0,66,2,1043.46,3,3,4,334,Others
14390.0,11,9,4642.57,5,5,5,555,Loyal
14393.0,219,1,67.95,1,1,1,111,At Risk
14395.0,3,9,3479.91,5,5,5,555,Loyal
14396.0,66,2,487.99,3,3,3,333,Others
14397.0,3,19,2612.96,5,5,5,555,Loyal
14400.0,150,1,574.7,2,1,3,213,At Risk
14401.0,5,13,4051.48,5,5,5,555,Loyal
14403.0,131,4,1475.81,2,4,4,244,Others
14404.0,34,6,1449.32,3,5,4,354,Others
14406.0,120,1,156.75,2,1,1,211,At Risk
14407.0,108,6,2157.73,2,5,5,255,Others
14408.0,11,7,2599.03,5,5,5,555,Loyal
14409.0,72,6,2059.4500000000003,3,5,5,355,Others
14410.0,93,9,1100.27,2,5,4,254,Others
14411.0,311,1,1063.0,1,1,4,114,At Risk
14412.0,43,2,770.03,3,3,3,333,Others
14413.0,363,1,121.05,1,1,1,111,At Risk
14414.0,92,7,1496.98,2,5,4,254,Others
14415.0,2,13,5855.57,5,5,5,555,Loyal
14416.0,23,2,490.22,4,3,3,433,Others
14418.0,4,3,1937.25,5,3,4,534,Champions
14419.0,11,6,1051.79,5,5,4,554,Loyal
14420.0,100,1,387.52,2,1,2,212,At Risk
14421.0,58,2,813.11,3,3,3,333,Others
14422.0,1,6,4263.64,5,5,5,555,Loyal
14423.0,219,1,265.2,1,1,2,112,At Risk
14424.0,18,1,322.08,4,1,2,412,Others
14426.0,24,10,4481.67,4,5,5,455,Loyal
14427.0,51,2,363.34000000000003,3,3,2,332,Others
14428.0,8,5,1224.06,5,4,4,544,Loyal
14431.0,303,1,470.36,1,1,2,112,At Risk
14432.0,10,6,2248.5,5,5,5,555,Loyal
14434.0,22,6,1372.8,4,5,4,454,Loyal
14436.0,99,1,89.06,2,1,1,211,At Risk
14437.0,366,1,63.0,1,1,1,111,At Risk
14438.0,307,1,131.9,1,1,1,111,At Risk
14439.0,320,1,2661.24,1,1,5,115,At Risk
14440.0,9,5,2357.6800000000003,5,4,5,545,Loyal
14441.0,1,4,1712.89,5,4,4,544,Loyal
14442.0,205,2,1589.82,1,3,4,134,Others
14443.0,54,4,1420.2,3,4,4,344,Others
14446.0,1,4,1010.35,5,4,4,544,Loyal
14447.0,19,5,1163.23,4,4,4,444,Loyal
14448.0,10,2,375.35,5,3,2,532,Others
14449.0,19,4,885.8,4,4,3,443,Loyal
14450.0,181,3,483.25,1,3,2,132,Others
14451.0,61,2,643.9,3,3,3,333,Others
14452.0,11,2,259.05,5,3,2,532,Others
14453.0,191,1,119.93,1,1,1,111,At Risk
14456.0,6,9,3017.28,5,5,5,555,Loyal
14457.0,311,1,113.64,1,1,1,111,At Risk
14459.0,156,1,1837.92,2,1,4,214,At Risk
14460.0,111,3,434.34,2,3,2,232,Others
14461.0,149,3,2103.06,2,3,5,235,Others
14462.0,67,11,1980.57,3,5,4,354,Others
14463.0,99,3,529.62,2,3,3,233,Others
14465.0,247,3,1038.44,1,3,4,134,Others
14466.0,30,7,2272.4,4,5,5,455,Loyal
14467.0,18,4,596.26,4,4,3,443,Loyal
14470.0,12,2,461.19,5,3,2,532,Others
14472.0,104,8,1852.67,2,5,4,254,Others
14473.0,75,2,234.34000000000003,2,3,1,231,Others
14474.0,47,1,547.66,3,1,3,313,Others
14475.0,72,3,925.85,3,3,3,333,Others
14476.0,258,1,193.0,1,1,1,111,At Risk
14477.0,20,4,1309.6,4,4,4,444,Loyal
14479.0,254,2,316.25,1,3,2,132,Others
14480.0,12,1,279.05,5,1,2,512,Others
14481.0,165,2,636.51,2,3,3,233,Others
14482.0,19,6,2022.81,4,5,4,454,Loyal
14483.0,282,1,137.1,1,1,1,111,At Risk
14484.0,51,1,321.92,3,1,2,312,Others
14485.0,39,1,162.8,3,1,1,311,Others
14487.0,27,6,1165.48,4,5,4,454,Loyal
14488.0,68,1,1064.28,3,1,4,314,Others
14489.0,208,1,463.38,1,1,2,112,At Risk
14491.0,176,2,340.93,2,3,2,232,Others
14493.0,8,5,2383.2400000000002,5,4,5,545,Loyal
14494.0,26,1,139.56,4,1,1,411,Others
14495.0,51,2,123.8,3,3,1,331,Others
14496.0,312,2,538.8100000000001,1,3,3,133,Others
14497.0,310,1,475.37,1,1,2,112,At Risk
14498.0,43,5,1957.32,3,4,4,344,Others
14499.0,27,3,808.44,4,3,3,433,Others
14500.0,89,3,356.85,2,3,2,232,Others
14501.0,184,2,251.21,1,3,2,132,Others
14502.0,20,11,2429.83,4,5,5,455,Loyal
14503.0,4,6,3543.26,5,5,5,555,Loyal
14504.0,48,4,673.26,3,4,3,343,Others
14505.0,18,8,5859.43,4,5,5,455,Loyal
14506.0,18,5,1960.65,4,4,4,444,Loyal
14507.0,24,6,1367.88,4,5,4,454,Loyal
14508.0,23,2,268.05,4,3,2,432,Others
14511.0,12,5,1314.81,5,4,4,544,Loyal
14512.0,188,2,275.28,1,3,2,132,Others
14513.0,101,3,455.59000000000003,2,3,2,232,Others
14514.0,62,3,990.2,3,3,4,334,Others
14515.0,18,6,2076.89,4,5,5,455,Loyal
14517.0,34,2,330.45,3,3,2,332,Others
14518.0,65,1,174.37,3,1,1,311,Others
14520.0,2,2,270.6,5,3,2,532,Others
14522.0,25,4,974.54,4,4,4,444,Loyal
14523.0,109,1,241.09,2,1,1,211,At Risk
14524.0,32,9,1843.83,4,5,4,454,Loyal
14525.0,20,9,4215.9,4,5,5,455,Loyal
14527.0,3,55,8507.13,5,5,5,555,Loyal
14528.0,38,1,364.21999999999997,3,1,2,312,Others
14529.0,61,3,578.61,3,3,3,333,Others
14530.0,26,6,2862.11,4,5,5,455,Loyal
14532.0,237,4,932.85,1,4,3,143,Others
